-0.024349615	0.21268629	0.014885995	0.33415857	0.22547884	0.09170822	0.04850656	-0.24369119	0.10710154	-0.30306232	0.2619207	0.0059670387	0.22193108	0.17980182	0.02234046	0.31573954
0.48059672	0.5960634	-0.37149143	0.42058122	0.038009975	0.40778604	0.27077356	-0.62768394	0.2887662	0.17804958	-0.18626297	0.3118422	0.12513025	0.3218538	0.07646645	0.68700945
0.41571683	0.47190514	-0.3494875	-0.09028733	-0.3710378	0.2180733	0.119786136	-0.18635589	-0.24169016	-0.13862401	0.3015577	0.09789085	-0.090702064	0.07156681	0.12796228	0.52534497
-0.07631756	0.009690857	0.10222522	0.34767023	0.28973675	-0.014966789	-0.05108281	-0.25642493	0.13753094	-0.3327285	0.13738337	-0.052454516	0.1762345	0.043094464	0.09824032	0.15475368
0.44724545	0.68642914	0.21612339	0.4216003	0.006110222	-0.15272129	-0.13024648	0.16048588	-0.10241073	-0.24092291	0.11928385	-0.14031002	-0.21959756	-0.1070192	0.38920265	-0.09470293
0.54196405	-0.0067370133	-0.6835422	-0.839608	-0.81972307	0.27144435	0.21829446	0.35728028	-0.7406617	-0.45249456	0.7242288	0.007504186	-0.38317782	-0.0862388	-0.2117704	0.55379534
0.12404417	0.28212884	-0.1542699	0.2165575	0.072799444	0.15121539	0.029610598	-0.3096395	0.10125714	-0.22617508	0.15547267	0.053196207	0.13237895	0.1427102	0.02786631	0.3797898
0.059252936	0.32885268	-0.084238246	0.24455522	0.06870114	0.10472772	0.11915725	-0.2623206	0.14210248	-0.035222925	-0.103601	0.13150719	0.20282345	0.24079782	-0.03016868	0.25987837
-0.51828516	-0.46506846	0.46080586	0.03369734	0.25389642	-0.40665096	-0.3593537	0.53389233	-0.20838962	-0.6199594	0.45536506	-0.301642	0.19308853	-0.21814333	0.012900396	-0.49026096
-0.3489455	-0.30620563	0.12385854	-0.025020728	0.092820294	-0.1026447	-0.040939532	0.045885377	-0.13622564	-0.4242652	0.34484485	-0.103364415	0.16295056	0.011206416	-0.13534193	0.042511445
-0.7828966	-0.75556135	-0.29447186	-0.24922973	0.10294212	0.3086582	0.25797263	-0.4794443	0.2868016	-0.16142878	0.40569255	0.31696433	0.66845614	0.3540152	-0.551179	0.42991543
-0.07103789	0.27470395	0.041004512	0.22345394	0.15861464	0.009156624	-0.0032579128	-0.027185343	0.10590951	-0.0983926	0.00057421374	0.032703836	0.19873704	0.091434084	-0.016640574	0.06797918
-0.3551621	-0.00021853327	0.8268642	0.6983698	0.69745433	-0.74054146	-0.6442355	0.45193535	0.21219945	-0.7327885	0.14534217	-0.6963857	0.08367619	-0.61737114	0.551424	-0.7198418
0.2479684	0.29801056	0.07273524	0.5021999	0.3914446	0.092881575	-0.0857208	-0.52689147	0.4314847	-0.1376287	-0.05588454	-0.075275786	0.14364932	0.13181132	0.20159626	0.33516014
0.6741429	0.8671149	0.17166078	0.6485745	0.4098934	-0.022697315	-0.13121828	-0.4460715	0.5002353	0.25988695	-0.5791678	-0.14483602	-0.13234925	0.05260402	0.48485288	0.064808056
0.24673751	0.5474003	0.34420797	0.63008773	0.48992294	-0.25753632	-0.2967736	-0.058567006	0.37010726	-0.17509371	-0.24974646	-0.23192604	-0.044756748	-0.124304116	0.44023058	-0.15734255
0.18370135	0.3247627	0.12033715	0.40625602	0.26455656	-0.06664561	-0.09514248	-0.10448874	0.1732366	-0.12013795	-0.0036970577	-0.097746596	0.026449723	0.011995431	0.17266496	0.06709084
0.6007699	0.64523286	-0.110868275	0.3259034	-0.04190869	0.11658806	-0.058207434	-0.27064845	-0.001029045	-0.11393727	-0.008812103	-0.0796714	-0.23783645	-0.010788457	0.3058863	0.34920862
0.7482411	0.108004645	-0.6325093	-0.806849	-0.91812664	0.036809497	-0.13345598	0.2959104	-0.87892103	-0.7852757	0.94562876	-0.27153584	-0.716478	-0.37388143	0.2253263	0.44139937
0.0030244563	0.11804599	0.2295035	0.5144197	0.46948442	-0.09694304	-0.17340213	-0.50095314	0.52413774	-0.21330242	-0.2277073	-0.13272376	0.15473944	-0.07309665	0.17490678	-0.0020036688
0.24112992	0.18679164	0.13977186	0.27670708	0.032327108	-0.12722762	-0.243012	-0.1705876	-0.07061325	-0.41643214	0.34925905	-0.22082798	-0.11121239	-0.19677591	0.31678757	0.11042849
0.13642968	0.14015295	-0.058900297	-0.34969968	-0.3785219	-0.10987737	-0.018739492	0.28918993	-0.4313385	-0.36494514	0.42056212	-0.07201411	-0.10834433	-0.10277502	0.027392274	0.0891874
-0.079726614	0.4407655	-0.12328394	0.4183104	0.4149389	0.13849433	0.18282285	-0.35705158	0.48306444	0.21821697	-0.3888882	0.15675153	0.36769512	0.28564006	-0.15891334	0.1554076
-0.15335077	-0.10987563	-0.3940918	-0.20052446	-0.11221563	0.38977647	0.43990552	-0.34720683	0.14560808	0.22123298	0.06620657	0.40970933	0.3129808	0.4254831	-0.38316357	0.47428173
0.16124271	0.36603194	0.028869007	0.23833497	0.06909439	0.118672706	0.10132575	-0.116001554	0.14500073	0.15107234	-0.16157083	0.110492386	0.07094948	0.1139518	0.03052759	0.17002563
-0.1374851	-0.09020877	0.0041028685	-0.08002865	-0.064573266	-0.120489016	-0.08824949	0.12566042	-0.24972238	-0.49458876	0.49507183	-0.11697399	0.06210366	-0.04931934	-0.055739325	0.014456603
0.29192984	0.5239862	0.17457095	0.45563552	0.30483678	-0.1583373	-0.24158908	-0.030099064	0.15764941	-0.073259264	-0.22840671	-0.2296122	-0.1195426	-0.043010015	0.35716578	-0.09060079
-0.63587815	0.7468849	-0.2078756	0.57931083	0.9081791	0.5770589	0.7140931	-0.86885667	0.9679398	0.9291331	-0.9175001	0.84263384	0.7815221	0.7304672	-0.5175572	0.44961855
0.30469897	0.49895093	0.22375295	0.40337235	0.029094948	-0.1618873	-0.16457425	0.11551662	-0.0557391	-0.17011742	0.11971219	-0.11696248	-0.15107514	-0.14839487	0.30844226	-0.047514386
0.40641832	0.5165448	-0.050179012	0.32182977	0.078957364	0.10843043	0.1200877	-0.15551923	0.16208604	0.119228855	-0.23128699	0.07728612	-0.056655556	0.13682196	0.19547807	0.16844997
-0.3956521	-0.20889325	0.12634906	0.04716395	0.26906514	-0.11814204	-0.0051484755	0.15959246	-0.014254443	-0.19621709	0.21389772	0.019053001	0.256878	0.08505407	-0.1691174	-0.1371935
-0.6831872	-0.08543289	0.24539371	0.54063123	0.99639994	0.20451307	0.3783882	-0.29647768	1.0220938	0.6161622	-0.8678883	0.5777672	0.89572626	0.5559097	-0.3968073	-0.056466844
-0.22607335	0.05196182	0.8698859	0.67859703	0.9227364	-0.8455752	-0.7916817	0.5111136	0.5368284	-0.7334671	-0.17495637	-0.813561	0.11706852	-0.75532645	0.51181173	-0.7812855
-0.4560531	-0.09509003	0.36642134	0.36068937	0.5421401	-0.20588821	-0.14093156	0.10628059	0.3827972	-0.14951408	-0.20633708	-0.10100513	0.37923858	0.0103985965	0.01643514	-0.33735248
0.59323627	0.5556314	0.18791203	0.54665893	0.2558132	-0.10842433	-0.2723634	-0.5139012	0.3027416	-0.24276721	-0.0997552	-0.318746	-0.21012376	-0.19186018	0.4579673	0.12062581
-0.4886093	-0.44979316	0.19352141	-0.058434278	0.13930383	-0.15276131	-0.044752356	0.11624517	-0.14258766	-0.3630374	0.2685506	-0.06794085	0.21436714	-0.010573154	-0.13949625	-0.1089927
-0.18229324	-0.29835427	-0.13628744	-0.46987492	-0.3068204	0.028285405	0.08937307	0.07120502	-0.2696802	-0.31933185	0.40743184	0.048575185	0.08299794	0.04324075	-0.2349671	0.21261995
0.8689799	0.8660056	-0.54171854	-0.83496726	-0.92124045	-0.5068313	-0.6632629	0.7948663	-0.9141834	-0.9730674	0.8280279	-0.82891536	-0.811585	-0.73327434	0.6791036	0.17233855
0.20036398	0.18829532	-0.08247993	0.35693726	0.13406372	0.14467983	0.04645274	-0.5208418	0.2954486	-0.093565725	0.012097398	0.027959777	0.08300941	0.08999896	0.093188554	0.27991036
0.10996022	0.3970234	0.0934067	0.5333143	0.40709856	0.11204702	-0.01918865	-0.3965914	0.38966486	0.11176911	-0.32693374	0.09016771	0.13185032	0.17518532	0.20121825	0.15718539
0.13726485	-0.1801883	-0.25889304	0.09424766	-0.093740344	0.20786881	0.06126771	-0.4971078	0.09158873	-0.37947038	0.5291077	0.006441045	0.022444911	0.081352204	0.044702362	0.4911087
0.10832142	0.17582862	0.18807893	0.23841476	0.10985522	-0.15529582	-0.19107044	0.073262535	-0.07834516	-0.40883785	0.29423198	-0.23740938	-0.07850455	-0.20967695	0.25188464	-0.028803157
0.071076214	0.6182114	0.20999086	0.37225464	0.12438092	0.023977503	0.04227276	0.15157387	0.07069318	0.0757926	-0.22113031	0.09062001	0.021591423	0.11089192	0.08751855	-0.12483743
0.11440285	0.3564759	0.3500264	0.54166305	0.39936334	-0.23867425	-0.20417604	-0.127147	0.278642	-0.14406133	-0.107986525	-0.26398245	0.036073066	-0.1263242	0.27475956	-0.14146219
0.18577862	0.31066886	0.37507147	0.5017075	0.38106066	-0.21902421	-0.3194854	-0.09089076	0.22266082	-0.33534157	-0.08747931	-0.26789498	-0.026333429	-0.20616326	0.3602145	-0.19085635
0.25346872	0.57320136	0.058867082	0.47081038	0.19384873	0.025632728	-0.026274428	-0.23009434	0.26764253	0.005808836	-0.16710626	0.023353636	0.013385309	0.100496866	0.15649655	0.15112653
0.52858216	0.68941635	0.3058027	0.70724875	0.33334148	-0.116737515	-0.3105808	-0.31350258	0.30745888	-0.0107786115	-0.27928436	-0.24483399	-0.13651931	-0.12043371	0.5663192	0.002130301
-0.32937202	-0.17722988	0.6033017	0.40981188	0.4930659	-0.627284	-0.5822094	0.33343822	-0.03512921	-0.7787373	0.3745293	-0.5246094	0.11780736	-0.45125934	0.2505964	-0.58104545
-0.56051207	-0.86202854	-0.31196734	-0.58815193	-0.24449255	0.25895274	0.26349252	-0.36768863	-0.41614792	-0.6692325	1.0434283	0.18713644	0.34624335	0.15255195	-0.5304625	0.4253151
-0.31298903	-0.49500597	0.10735061	-0.0313051	0.14022163	-0.15144324	-0.19709529	-0.19710292	-0.027131665	-0.5986018	0.6869767	-0.27487734	0.25195947	-0.11955271	-0.05056111	0.15764076
-0.724743	-0.876715	-0.5498192	-0.6657808	-0.3911656	0.35697514	0.29708824	-0.43700364	-0.1519688	-0.36937997	0.8905854	0.23430526	0.4157423	0.24425972	-0.572118	0.5108945
-0.16609527	-0.49687856	-0.5893421	-0.4857821	-0.45148936	0.44400838	0.38783616	-0.40616503	-0.24850546	-0.05398671	0.5102174	0.29322255	0.17177512	0.3271062	-0.41244593	0.581279
